,,Category,Value,,
1664977583418,1664977583.382390,E4_Bvp,106.7131,,
1664977583418,1664977583.398010,E4_Bvp,94.51669,,
1664977583418,1664977583.413640,E4_Bvp,83.67035,,
1664977583418,1664977583.444890,E4_Bvp,73.41341,,
1664977583418,1664977583.429270,E4_Bvp,51.32578,,
1664977583418,1664977582.220000,E4_Bvp,62.80911,,
1664977583462,1664977582.470000,E4_Bvp,39.10403,,
1664977583462,1664977582.720000,E4_Bvp,26.88228,,
1664977583462,1664977582.970000,E4_Bvp,15.57967,,
1664977583462,1664977583.220000,E4_Bvp,5.964844,,
1664977583462,1664977583.470000,E4_Bvp,-7.667068,,
1664977583463,1664977583.460520,E4_Bvp,-1.706924,,
1664977583597,1664977583.476140,E4_Bvp,-12.43864,,
1664977583597,1664977583.491770,E4_Bvp,-16.58902,,
1664977583597,1664977583.507390,E4_Bvp,-20.47597,,
1664977583598,1664977583.523020,E4_Bvp,-24.17696,,
1664977583598,1664977583.538650,E4_Bvp,-27.56937,,
1664977583598,1664977583.554270,E4_Bvp,-30.43466,,
1664977583598,1664977583.569900,E4_Bvp,-32.62975,,
1664977583598,1664977583.585520,E4_Bvp,-34.12581,,
1664977583598,1664977583.601150,E4_Bvp,-35.00743,,
1664977583598,1664977583.616770,E4_Bvp,-35.42757,,
1664977583598,1664977583.632400,E4_Bvp,-35.55234,,
1664977583755,1664977583.648030,E4_Bvp,-35.46748,,
1664977583755,1664977583.663650,E4_Bvp,-35.22772,,
1664977583755,1664977583.679280,E4_Bvp,-34.82715,,
1664977583755,1664977583.694900,E4_Bvp,-34.27159,,
1664977583756,1664977583.710530,E4_Bvp,-33.55316,,
1664977583756,1664977583.726150,E4_Bvp,-32.68184,,
1664977583756,1664977583.741780,E4_Bvp,-31.66251,,
1664977583756,1664977583.757410,E4_Bvp,-30.50935,,
1664977583756,1664977583.773030,E4_Bvp,-29.27779,,
1664977583756,1664977583.788660,E4_Bvp,-27.95723,,
1664977583756,1664977583.804280,E4_Bvp,-26.56915,,
1664977583934,1664977583.819910,E4_Bvp,-25.11761,,
1664977583934,1664977583.835530,E4_Bvp,-23.62347,,
1664977583935,1664977583.851160,E4_Bvp,-22.09791,,
1664977583935,1664977583.866790,E4_Bvp,-20.55346,,
1664977583935,1664977583.882410,E4_Bvp,-18.977,,
1664977583935,1664977583.898040,E4_Bvp,-17.21607,,
1664977583935,1664977583.913660,E4_Bvp,-15.37022,,
1664977583935,1664977583.929290,E4_Bvp,-13.46968,,
1664977583936,1664977583.944910,E4_Bvp,-11.54226,,
1664977583936,1664977583.960540,E4_Bvp,-9.571808,,
1664977583936,1664977583.976170,E4_Bvp,-7.555084,,
1664977584137,1664977583.991790,E4_Bvp,-5.492386,,
1664977584137,1664977584.007420,E4_Bvp,-3.369789,,
1664977584137,1664977584.023040,E4_Bvp,-1.17659,,
1664977584138,1664977584.038670,E4_Bvp,1.047249,,
1664977584138,1664977584.054290,E4_Bvp,3.273521,,
1664977584138,1664977584.069920,E4_Bvp,5.523483,,
1664977584138,1664977584.085550,E4_Bvp,7.806816,,
1664977584138,1664977584.101170,E4_Bvp,10.12684,,
1664977584138,1664977584.116800,E4_Bvp,12.49892,,
1664977584138,1664977584.132420,E4_Bvp,14.91534,,
1664977584138,1664977584.148050,E4_Bvp,17.39022,,
1664977584272,1664977584.163670,E4_Bvp,19.96155,,
1664977584272,1664977584.179300,E4_Bvp,22.55052,,
1664977584272,1664977584.194930,E4_Bvp,25.13245,,
1664977584272,1664977584.210550,E4_Bvp,27.71537,,
1664977584272,1664977584.226180,E4_Bvp,30.32204,,
1664977584272,1664977584.241800,E4_Bvp,33.00057,,
1664977584272,1664977584.257430,E4_Bvp,35.77162,,
1664977584273,1664977584.273050,E4_Bvp,38.65317,,
1664977584273,1664977584.288680,E4_Bvp,41.66351,,
1664977584273,1664977584.304310,E4_Bvp,44.86423,,
1664977584273,1664977584.319930,E4_Bvp,48.07882,,
1664977584452,1664977584.335560,E4_Bvp,51.14922,,
1664977584452,1664977584.351180,E4_Bvp,53.92845,,
1664977584452,1664977584.366810,E4_Bvp,56.18042,,
1664977584452,1664977584.382430,E4_Bvp,57.57516,,
1664977584452,1664977584.398060,E4_Bvp,57.75805,,
1664977584452,1664977584.413690,E4_Bvp,56.36603,,
1664977584452,1664977584.429310,E4_Bvp,53.07777,,
1664977584453,1664977584.444940,E4_Bvp,47.74694,,
1664977584453,1664977584.460560,E4_Bvp,40.06073,,
1664977584453,1664977584.476190,E4_Bvp,29.87452,,
1664977584453,1664977584.491810,E4_Bvp,17.31057,,
1664977584612,1664977584.507440,E4_Bvp,2.659081,,
1664977584612,1664977584.538690,E4_Bvp,-13.64898,,
1664977584613,1664977584.523070,E4_Bvp,-48.86964,,
1664977584613,1664977584.554320,E4_Bvp,-31.0433,,
1664977584613,1664977584.569940,E4_Bvp,-66.46773,,
1664977584613,1664977584.585570,E4_Bvp,-82.31715,,
1664977584613,1664977584.601190,E4_Bvp,-96.26779,,
1664977584613,1664977584.616820,E4_Bvp,-107.9584,,
1664977584613,1664977584.632450,E4_Bvp,-117.0174,,
1664977584614,1664977584.648070,E4_Bvp,-123.11,,
1664977584614,1664977584.663700,E4_Bvp,-125.9483,,
1664977584789,1664977584.679320,E4_Bvp,-125.3432,,
1664977584790,1664977584.694950,E4_Bvp,-121.1468,,
1664977584790,1664977584.710570,E4_Bvp,-114.2182,,
1664977584790,1664977584.726200,E4_Bvp,-103.7002,,
1664977584790,1664977584.741830,E4_Bvp,-89.79408,,
1664977584790,1664977584.757450,E4_Bvp,-72.71775,,
1664977584790,1664977584.773080,E4_Bvp,-53.01572,,
1664977584790,1664977584.788700,E4_Bvp,-31.57579,,
1664977584790,1664977584.804330,E4_Bvp,-9.598808,,
1664977584790,1664977584.819950,E4_Bvp,11.48035,,
1664977584790,1664977584.835580,E4_Bvp,30.11033,,
1664977584970,1664977584.851210,E4_Bvp,44.80447,,
1664977584970,1664977584.866830,E4_Bvp,54.75114,,
1664977584971,1664977584.882460,E4_Bvp,58.77413,,
1664977584971,1664977584.898080,E4_Bvp,56.50789,,
1664977584971,1664977584.913710,E4_Bvp,48.13832,,
1664977584971,1664977584.929330,E4_Bvp,34.26202,,
1664977584971,1664977584.944960,E4_Bvp,15.80962,,
1664977584972,1664977584.960590,E4_Bvp,-6.113159,,
1664977584972,1664977584.991840,E4_Bvp,-30.31849,,
1664977584972,1664977584.976210,E4_Bvp,-79.40603,,
1664977584972,1664977583.720000,E4_Bvp,-55.63012,,
1664977584972,1664977583.970000,E4_Bvp,-101.0069,,
1664977584972,1664977584.220000,E4_Bvp,-119.6162,,
1664977584972,1664977584.470000,E4_Bvp,-134.4977,,
1664977584972,1664977584.720000,E4_Bvp,-145.0502,,
1664977584973,1664977584.970000,E4_Bvp,-150.9669,,
1664977584973,1664977585.007460,E4_Bvp,-152.1966,,
1664977585128,1664977585.023090,E4_Bvp,-148.8384,,
1664977585128,1664977585.038710,E4_Bvp,-142.4806,,
1664977585128,1664977585.054340,E4_Bvp,-132.0674,,
1664977585128,1664977585.069970,E4_Bvp,-117.3674,,
1664977585128,1664977585.085590,E4_Bvp,-98.11852,,
1664977585128,1664977585.101220,E4_Bvp,-74.34787,,
1664977585129,1664977585.116840,E4_Bvp,-46.53465,,
1664977585129,1664977585.132470,E4_Bvp,-15.7693,,
1664977585129,1664977585.148090,E4_Bvp,16.26987,,
1664977585129,1664977585.163720,E4_Bvp,47.95979,,
1664977585129,1664977585.179350,E4_Bvp,76.7541,,
1664977585307,1664977585.194970,E4_Bvp,101.4381,,
1664977585307,1664977585.210600,E4_Bvp,121.2785,,
1664977585308,1664977585.226220,E4_Bvp,136.6581,,
1664977585308,1664977585.241850,E4_Bvp,148.541,,
1664977585308,1664977585.257470,E4_Bvp,157.9571,,
1664977585308,1664977585.273100,E4_Bvp,165.5117,,
1664977585308,1664977585.288730,E4_Bvp,171.1752,,
1664977585308,1664977585.304350,E4_Bvp,174.3544,,
1664977585308,1664977585.319980,E4_Bvp,174.4445,,
1664977585308,1664977585.335600,E4_Bvp,171.6251,,
1664977585308,1664977585.351230,E4_Bvp,166.3186,,
1664977585487,1664977585.366850,E4_Bvp,159.5365,,
1664977585488,1664977585.382480,E4_Bvp,152.2602,,
1664977585488,1664977585.398110,E4_Bvp,145.1114,,
1664977585488,1664977585.413730,E4_Bvp,137.8311,,
1664977585488,1664977585.429360,E4_Bvp,129.3662,,
1664977585488,1664977585.444980,E4_Bvp,118.4715,,
1664977585488,1664977585.460610,E4_Bvp,103.3431,,
1664977585488,1664977585.476230,E4_Bvp,83.0362,,
1664977585489,1664977585.491860,E4_Bvp,57.10253,,
1664977585489,1664977585.507490,E4_Bvp,26.12521,,
1664977585489,1664977585.523110,E4_Bvp,-7.662964,,
1664977585645,1664977585.538740,E4_Bvp,-40.15891,,
1664977585645,1664977585.554360,E4_Bvp,-66.00089,,
1664977585645,1664977585.569990,E4_Bvp,-79.27397,,
1664977585645,1664977585.585610,E4_Bvp,-77.25661,,
1664977585645,1664977585.601240,E4_Bvp,-60.73913,,
1664977585645,1664977585.616870,E4_Bvp,-33.91495,,
1664977585645,1664977585.632490,E4_Bvp,-3.729141,,
1664977585646,1664977585.648120,E4_Bvp,22.04189,,
1664977585646,1664977585.663740,E4_Bvp,36.87707,,
1664977585646,1664977585.679370,E4_Bvp,36.87947,,
1664977585646,1664977585.694990,E4_Bvp,21.48458,,
1664977585825,1664977585.710620,E4_Bvp,-6.841446,,
1664977585825,1664977585.726250,E4_Bvp,-43.29354,,
1664977585825,1664977585.741870,E4_Bvp,-82.12983,,
1664977585825,1664977585.757500,E4_Bvp,-117.9917,,
1664977585825,1664977585.773120,E4_Bvp,-146.8369,,
1664977585825,1664977585.788750,E4_Bvp,-165.9118,,
1664977585825,1664977585.804380,E4_Bvp,-173.2077,,
1664977585825,1664977585.820000,E4_Bvp,-167.2315,,
1664977585825,1664977585.835630,E4_Bvp,-147.476,,
1664977585825,1664977585.851250,E4_Bvp,-115.4067,,
1664977585825,1664977585.866880,E4_Bvp,-75.45473,,
1664977586005,1664977585.882500,E4_Bvp,-34.6479,,
1664977586005,1664977585.898130,E4_Bvp,-0.3798981,,
1664977586005,1664977585.913760,E4_Bvp,22.1965,,
1664977586005,1664977585.929380,E4_Bvp,32.15343,,
1664977586006,1664977585.945010,E4_Bvp,32.72365,,
1664977586006,1664977585.960630,E4_Bvp,29.20778,,
1664977586006,1664977585.976260,E4_Bvp,26.09244,,
1664977586006,1664977585.991880,E4_Bvp,25.34816,,
1664977586006,1664977586.007510,E4_Bvp,26.29117,,
1664977586006,1664977586.023140,E4_Bvp,27.04362,,
1664977586006,1664977586.038760,E4_Bvp,26.2616,,
1664977586184,1664977586.054390,E4_Bvp,24.02617,,
1664977586184,1664977586.070010,E4_Bvp,21.50415,,
1664977586185,1664977586.085640,E4_Bvp,20.02271,,
1664977586185,1664977586.101260,E4_Bvp,20.19447,,
1664977586186,1664977586.116890,E4_Bvp,21.65717,,
1664977586186,1664977586.132520,E4_Bvp,23.32901,,
1664977586186,1664977586.148140,E4_Bvp,24.02765,,
1664977586186,1664977586.163770,E4_Bvp,23.12465,,
1664977586186,1664977586.179390,E4_Bvp,20.81041,,
1664977586186,1664977586.195020,E4_Bvp,17.85896,,
1664977586186,1664977586.210640,E4_Bvp,15.22618,,
1664977586342,1664977586.226270,E4_Bvp,13.58675,,
1664977586342,1664977586.241900,E4_Bvp,13.00533,,
1664977586342,1664977586.257520,E4_Bvp,12.99341,,
1664977586342,1664977586.273150,E4_Bvp,12.78612,,
1664977586342,1664977586.288770,E4_Bvp,11.71132,,
1664977586342,1664977586.304400,E4_Bvp,9.495956,,
1664977586342,1664977586.320020,E4_Bvp,6.340393,,
1664977586342,1664977586.335650,E4_Bvp,2.771164,,
1664977586342,1664977586.351280,E4_Bvp,-0.6776581,,
1664977586342,1664977586.366900,E4_Bvp,-3.709869,,
1664977586342,1664977585.220000,E4_Bvp,-6.377838,,
1664977586454,1664977585.470000,E4_Bvp,-9.056671,,
1664977586455,1664977585.720000,E4_Bvp,-12.19049,,
1664977586455,1664977585.970000,E4_Bvp,-16.09447,,
1664977586455,1664977586.220000,E4_Bvp,-20.853,,
1664977586455,1664977586.470000,E4_Bvp,-26.32512,,
1664977586455,1664977586.382530,E4_Bvp,-32.21867,,
1664977586500,1664977586.398150,E4_Bvp,-38.29268,,
1664977586500,1664977586.413780,E4_Bvp,-44.48851,,
1664977586500,1664977586.429400,E4_Bvp,-50.86969,,
1664977586500,1664977586.445030,E4_Bvp,-57.64111,,
1664977586500,1664977586.460660,E4_Bvp,-64.99527,,
1664977586500,1664977586.476280,E4_Bvp,-72.98431,,
1664977586500,1664977586.491910,E4_Bvp,-81.56087,,
1664977586501,1664977586.507530,E4_Bvp,-90.5647,,
1664977586501,1664977586.523160,E4_Bvp,-99.73863,,
1664977586501,1664977586.538780,E4_Bvp,-108.8019,,
1664977586501,1664977586.554410,E4_Bvp,-117.4729,,
1664977586679,1664977586.570040,E4_Bvp,-125.5204,,
1664977586679,1664977586.585660,E4_Bvp,-132.7593,,
1664977586679,1664977586.601290,E4_Bvp,-139.0218,,
1664977586679,1664977586.616910,E4_Bvp,-144.1097,,
1664977586680,1664977586.632540,E4_Bvp,-147.9128,,
1664977586680,1664977586.648160,E4_Bvp,-150.3026,,
1664977586681,1664977586.663790,E4_Bvp,-151.1448,,
1664977586681,1664977586.679420,E4_Bvp,-150.3175,,
1664977586681,1664977586.695040,E4_Bvp,-143.1924,,
1664977586681,1664977586.710670,E4_Bvp,-147.6833,,
1664977586681,1664977586.726290,E4_Bvp,-136.7968,,
1664977586859,1664977586.741920,E4_Bvp,-128.9599,,
1664977586859,1664977586.757540,E4_Bvp,-119.6637,,
1664977586860,1664977586.773170,E4_Bvp,-108.8579,,
1664977586860,1664977586.788800,E4_Bvp,-96.5698,,
1664977586861,1664977586.804420,E4_Bvp,-82.7609,,
1664977586861,1664977586.820050,E4_Bvp,-67.31807,,
1664977586861,1664977586.835670,E4_Bvp,-50.06125,,
1664977586861,1664977586.851300,E4_Bvp,-30.89745,,
1664977586861,1664977586.882550,E4_Bvp,-9.925446,,
1664977586861,1664977586.866920,E4_Bvp,12.56084,,
1664977586862,1664977586.898180,E4_Bvp,36.12049,,
1664977587017,1664977586.913800,E4_Bvp,59.9067,,
1664977587017,1664977586.929430,E4_Bvp,82.96667,,
1664977587017,1664977586.945050,E4_Bvp,104.4189,,
1664977587017,1664977586.960680,E4_Bvp,123.6371,,
1664977587018,1664977586.976300,E4_Bvp,140.2191,,
1664977587018,1664977586.991930,E4_Bvp,153.9938,,
1664977587018,1664977587.007560,E4_Bvp,164.766,,
1664977587018,1664977587.023180,E4_Bvp,172.0802,,
1664977587018,1664977587.038810,E4_Bvp,172.9126,,
1664977587018,1664977587.054430,E4_Bvp,175.157,,
1664977587018,1664977587.070060,E4_Bvp,164.4017,,
1664977587219,1664977587.085680,E4_Bvp,149.0795,,
1664977587220,1664977587.101310,E4_Bvp,127.1067,,
1664977587220,1664977587.116940,E4_Bvp,99.43893,,
1664977587220,1664977587.132560,E4_Bvp,67.44395,,
1664977587220,1664977587.148190,E4_Bvp,32.55452,,
1664977587220,1664977587.163810,E4_Bvp,-4.101349,,
1664977587220,1664977587.179440,E4_Bvp,-41.75396,,
1664977587220,1664977587.195060,E4_Bvp,-79.79573,,
1664977587220,1664977587.226320,E4_Bvp,-117.2531,,
1664977587221,1664977587.210690,E4_Bvp,-152.1248,,
1664977587221,1664977587.241940,E4_Bvp,-181.0466,,
1664977587378,1664977587.257570,E4_Bvp,-199.6224,,
1664977587378,1664977587.273190,E4_Bvp,-203.304,,
1664977587378,1664977587.288820,E4_Bvp,-188.6897,,
1664977587378,1664977587.304440,E4_Bvp,-154.8351,,
1664977587378,1664977587.320070,E4_Bvp,-103.8237,,
1664977587378,1664977587.335700,E4_Bvp,-40.41795,,
1664977587378,1664977587.351320,E4_Bvp,29.12642,,
1664977587378,1664977587.366950,E4_Bvp,99.00948,,
1664977587378,1664977587.382570,E4_Bvp,164.8638,,
1664977587378,1664977587.398200,E4_Bvp,224.6356,,
1664977587378,1664977587.413820,E4_Bvp,277.8542,,
1664977587534,1664977587.429450,E4_Bvp,324.2261,,
1664977587534,1664977587.445080,E4_Bvp,362.7397,,
1664977587534,1664977587.460700,E4_Bvp,391.5702,,
1664977587534,1664977587.476330,E4_Bvp,408.3466,,
1664977587534,1664977587.491950,E4_Bvp,410.8895,,
1664977587535,1664977587.507580,E4_Bvp,397.8008,,
1664977587535,1664977587.523200,E4_Bvp,369.0057,,
1664977587535,1664977587.538830,E4_Bvp,275.364,,
1664977587535,1664977587.554460,E4_Bvp,326.5652,,
1664977587535,1664977587.570080,E4_Bvp,223.258,,
1664977587535,1664977587.585710,E4_Bvp,179.6703,,
1664977587714,1664977587.601330,E4_Bvp,152.1964,,
1664977587715,1664977587.616960,E4_Bvp,143.0435,,
1664977587715,1664977587.632580,E4_Bvp,146.9333,,
1664977587715,1664977587.648210,E4_Bvp,152.4081,,
1664977587715,1664977587.663840,E4_Bvp,145.9182,,
1664977587716,1664977587.679460,E4_Bvp,117.5194,,
1664977587716,1664977587.695090,E4_Bvp,64.69536,,
1664977587716,1664977587.726340,E4_Bvp,-6.785553,,
1664977587717,1664977587.710710,E4_Bvp,-159.3676,,
1664977587717,1664977587.741960,E4_Bvp,-85.5766,,
1664977587717,1664977587.757590,E4_Bvp,-217.8794,,
1664977587875,1664977587.773220,E4_Bvp,-255.7951,,
1664977587875,1664977587.788840,E4_Bvp,-273.1765,,
1664977587875,1664977587.804470,E4_Bvp,-274.2738,,
1664977587875,1664977587.820090,E4_Bvp,-265.1846,,
1664977587876,1664977587.835720,E4_Bvp,-251.4223,,
1664977587876,1664977587.851340,E4_Bvp,-235.8752,,
1664977587876,1664977587.866970,E4_Bvp,-217.5567,,
1664977587876,1664977587.882600,E4_Bvp,-192.8588,,
1664977587876,1664977587.913850,E4_Bvp,-157.8517,,
1664977587877,1664977587.898220,E4_Bvp,-111.2455,,
1664977587877,1664977586.720000,E4_Bvp,-56.27651,,
1664977587962,1664977586.970000,E4_Bvp,0.008255005,,
1664977587962,1664977587.220000,E4_Bvp,49.79951,,
1664977587962,1664977587.470000,E4_Bvp,87.82291,,
1664977587962,1664977587.720000,E4_Bvp,113.4211,,
1664977587962,1664977587.970000,E4_Bvp,130.0524,,
1664977587962,1664977587.929470,E4_Bvp,142.6158,,
1664977588052,1664977587.945100,E4_Bvp,154.3046,,
1664977588052,1664977587.960730,E4_Bvp,164.8829,,
1664977588052,1664977587.976350,E4_Bvp,171.2357,,
1664977588052,1664977587.991980,E4_Bvp,170.1663,,
1664977588052,1664977588.007600,E4_Bvp,160.9091,,
1664977588053,1664977588.023230,E4_Bvp,146.0611,,
1664977588053,1664977588.038850,E4_Bvp,130.3147,,
1664977588053,1664977588.054480,E4_Bvp,117.6361,,
1664977588053,1664977588.070110,E4_Bvp,108.9383,,
1664977588053,1664977588.085730,E4_Bvp,101.3317,,
1664977588053,1664977588.101360,E4_Bvp,89.65973,,
1664977588254,1664977588.116980,E4_Bvp,69.35782,,
1664977588254,1664977588.132610,E4_Bvp,38.67255,,
1664977588255,1664977588.148230,E4_Bvp,-0.5349121,,
1664977588255,1664977588.163860,E4_Bvp,-44.00247,,
1664977588255,1664977588.179490,E4_Bvp,-86.63246,,
1664977588255,1664977588.195110,E4_Bvp,-124.2135,,
1664977588255,1664977588.210740,E4_Bvp,-153.8916,,
1664977588255,1664977588.226360,E4_Bvp,-173.8987,,
1664977588255,1664977588.241990,E4_Bvp,-183.5137,,
1664977588256,1664977588.257610,E4_Bvp,-183.0732,,
1664977588256,1664977588.273240,E4_Bvp,-174.6814,,
1664977588389,1664977588.288870,E4_Bvp,-162.0003,,
1664977588389,1664977588.304490,E4_Bvp,-149.6839,,
1664977588389,1664977588.320120,E4_Bvp,-141.3313,,
1664977588389,1664977588.335740,E4_Bvp,-137.9151,,
1664977588389,1664977588.351370,E4_Bvp,-137.5361,,
1664977588389,1664977588.366990,E4_Bvp,-136.5148,,
1664977588389,1664977588.382620,E4_Bvp,-131.8502,,
1664977588389,1664977588.398250,E4_Bvp,-123.0899,,
1664977588389,1664977588.413870,E4_Bvp,-112.9596,,
1664977588390,1664977588.429500,E4_Bvp,-105.4858,,
1664977588390,1664977588.445120,E4_Bvp,-103.4072,,
1664977588570,1664977588.460750,E4_Bvp,-106.0914,,
1664977588570,1664977588.476370,E4_Bvp,-109.291,,
1664977588570,1664977588.492000,E4_Bvp,-107.2845,,
1664977588570,1664977588.507630,E4_Bvp,-96.03038,,
1664977588571,1664977588.523250,E4_Bvp,-75.91025,,
1664977588571,1664977588.538880,E4_Bvp,-52.20787,,
1664977588571,1664977588.554500,E4_Bvp,-33.20964,,
1664977588571,1664977588.570130,E4_Bvp,-26.17729,,
1664977588571,1664977588.585750,E4_Bvp,-33.36342,,
1664977588571,1664977588.601380,E4_Bvp,-50.55074,,
1664977588571,1664977588.617010,E4_Bvp,-68.51344,,
1664977588749,1664977588.632630,E4_Bvp,-77.67444,,
1664977588750,1664977588.648260,E4_Bvp,-72.7896,,
1664977588750,1664977588.663880,E4_Bvp,-55.82591,,
1664977588750,1664977588.679510,E4_Bvp,-34.80836,,
1664977588750,1664977588.695130,E4_Bvp,-19.717,,
1664977588750,1664977588.710760,E4_Bvp,-17.31493,,
1664977588750,1664977588.726390,E4_Bvp,-28.69443,,
1664977588750,1664977588.742010,E4_Bvp,-49.74367,,
1664977588750,1664977588.757640,E4_Bvp,-73.9006,,
1664977588750,1664977588.773260,E4_Bvp,-95.60944,,
1664977588751,1664977588.788890,E4_Bvp,-111.6209,,
1664977588908,1664977588.804510,E4_Bvp,-120.517,,
1664977588908,1664977588.820140,E4_Bvp,-121.1567,,
1664977588908,1664977588.835770,E4_Bvp,-112.2941,,
1664977588908,1664977588.851390,E4_Bvp,-93.23846,,
1664977588909,1664977588.867020,E4_Bvp,-65.08598,,
1664977588909,1664977588.882640,E4_Bvp,-31.40953,,
1664977588909,1664977588.898270,E4_Bvp,2.936432,,
1664977588909,1664977588.913890,E4_Bvp,33.28424,,
1664977588909,1664977588.929520,E4_Bvp,56.78806,,
1664977588909,1664977588.945150,E4_Bvp,72.87311,,
1664977588909,1664977588.960770,E4_Bvp,82.40292,,
1664977589087,1664977588.976400,E4_Bvp,86.98515,,
1664977589087,1664977588.992020,E4_Bvp,88.34377,,
1664977589087,1664977589.007650,E4_Bvp,88.21321,,
1664977589087,1664977589.023270,E4_Bvp,88.00517,,
1664977589087,1664977589.038900,E4_Bvp,87.97426,,
1664977589088,1664977589.054530,E4_Bvp,86.75242,,
1664977589088,1664977589.070150,E4_Bvp,81.95632,,
1664977589088,1664977589.085780,E4_Bvp,72.61723,,
1664977589088,1664977589.101400,E4_Bvp,60.73672,,
1664977589088,1664977589.117030,E4_Bvp,51.4572,,
1664977589088,1664977589.132650,E4_Bvp,59.862,,
1664977589267,1664977589.148280,E4_Bvp,50.46018,,
1664977589267,1664977589.163910,E4_Bvp,75.99388,,
1664977589267,1664977589.179530,E4_Bvp,90.17622,,
1664977589267,1664977589.195160,E4_Bvp,93.1269,,
1664977589267,1664977589.210780,E4_Bvp,80.29746,,
1664977589267,1664977589.226410,E4_Bvp,54.32829,,
1664977589267,1664977589.242030,E4_Bvp,23.84497,,
1664977589267,1664977589.257660,E4_Bvp,-1.235603,,
1664977589267,1664977589.273290,E4_Bvp,-14.83733,,
1664977589267,1664977589.288910,E4_Bvp,-17.52724,,
1664977589267,1664977589.304540,E4_Bvp,-15.19582,,
1664977589424,1664977589.320160,E4_Bvp,-14.76231,,
1664977589425,1664977589.335790,E4_Bvp,-20.18324,,
1664977589425,1664977589.351410,E4_Bvp,-30.1931,,
1664977589425,1664977589.367040,E4_Bvp,-39.60762,,
1664977589425,1664977589.382670,E4_Bvp,-42.73258,,
1664977589425,1664977589.413920,E4_Bvp,-36.66666,,
1664977589425,1664977589.398290,E4_Bvp,-22.886,,
1664977589425,1664977589.429540,E4_Bvp,-5.992554,,
1664977589425,1664977589.445170,E4_Bvp,8.890821,,
1664977589425,1664977589.460790,E4_Bvp,18.85067,,
1664977589425,1664977588.220000,E4_Bvp,24.38457,,
1664977589469,1664977588.470000,E4_Bvp,28.54305,,
1664977589470,1664977588.720000,E4_Bvp,34.50758,,
1664977589470,1664977588.970000,E4_Bvp,43.18802,,
1664977589470,1664977589.220000,E4_Bvp,52.33632,,
1664977589470,1664977589.470000,E4_Bvp,57.56763,,
